k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3736,0.85557419,0.25,0.123335628,0.5,0,0.5,0.5,0.5,0.5,0.14442581,0.75,0.876664372,0.761096229,0.75,0.25616034,0.238903771,0.25,0.74383966
3737,0.666666667,0.333333333,0.321868486,0.333333333,0.666666667,0.821868486,0,0,0.01048283,0,0,0.51048283,0.333333333,0.666666667,0.231147242,0.666666667,0.333333333,0.731147242
3738,0.666666667,0.333333333,0.347741839,0.333333333,0.666666667,0.847741839,0,0,0.026865022,0,0,0.526865022,0.333333333,0.666666667,0.245392682,0.666666667,0.333333333,0.745392682
3739,0.333288046,0.666711954,0.195761808,0.666711954,0.333288046,0.695761808,0.666661268,0.333338732,0.272894815,0.333338732,0.666661268,0.772894815,0,0,0.000342196,0,0,0.500342196
3740,0,0,0,0.5,0.5,0,0.5,0,0.3650165,0,0.5,0.6349835,0,0.5,0.267609403,0.5,0,0.732390597
3741,0,0.666435624,0.333349362,0,0.333349362,0.666435624,0,0.999852334,0.999852334,0.5,0.999880472,0.500036229,0.5,0.500343627,0.500343627,0.5,0.500036229,0.999880472
3742,0.160743268,0.160743268,0.11068126,0.839256732,0.839256732,0.88931874,0.489168282,0.489168282,0.257612542,0.839961507,0.839961507,0.420184022,0.160038493,0.160038493,0.579815978,0.510831718,0.510831718,0.742387458
3743,0.833301615,0.166698385,0.191960495,0.166698385,0.833301615,0.691960495,0.166729288,0.833270712,0.275933733,0.833270712,0.166729288,0.775933733,0.500005718,0.499994282,0.499106265,0.499994282,0.500005718,0.999106265
3744,0.5,0,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.125010204,0.125010204,0.375007774,0.874989796,0.874989796,0.624992226
3745,0.365072651,0.365072651,0.034399418,0.634927349,0.634927349,0.965600582,0.250766808,0.250766808,0.247206287,0.749233192,0.749233192,0.752793713,0.136987642,0.136987642,0.469908176,0.863012358,0.863012358,0.530091824
3746,0.704440522,0.665324048,0.039116475,0.126207573,0.665324048,0.460883525,0.873792427,0.334675952,0.539116475,0.295559478,0.334675952,0.960883525,0.284697731,0.034697731,0.25,0.715302269,0.965302269,0.75
3747,0.333369989,0.666630011,0.25,0.666630011,0.333369989,0.75,0.666502835,0.333497165,0.25,0.333497165,0.666502835,0.75,0,0,0,0,0,0.5
3748,0.420181148,0.420181148,0,0.579818852,0.579818852,0,0.170181148,0.670181148,0.5,0.329818852,0.829818852,0.5,0,0,0,0.75,0.25,0.5
3749,0,0,0,0,0,0.5,0.66664843,0.33335157,0.25,0.33335157,0.66664843,0.75,0.333291619,0.666708381,0.25,0.666708381,0.333291619,0.75
3750,0,0,0,0.162155008,0.162155008,0,0.837844992,0.837844992,0,0.5,0,0.5,0.355543804,0.355543804,0,0.644456196,0.644456196,0
3751,0,0.5,0.249300229,0.5,0,0.750699771,0.5,0,0.362536443,0,0.5,0.637463557,0,0,0,0.5,0.5,0
3752,0.790168797,0.540168797,0.25,0.958704322,0.708704322,0.25,0.041295678,0.291295678,0.75,0.209831203,0.459831203,0.75,0.375194161,0.125194161,0.25,0.624805839,0.874805839,0.75
3753,0.5,0.5,0,0.885068599,0.313477011,0.198545609,0.313477011,0.114931401,0.428408412,0.686522989,0.885068599,0.571591588,0.114931401,0.686522989,0.801454391,0,0,0
3754,0,0,0,0.5,0.5,0,0.5,0,0.116185171,0,0.5,0.883814829,0,0.5,0.30498214,0.5,0,0.69501786
3755,0.128832823,0.128832823,0.128832823,0.871167177,0.871167177,0.871167177,0.258045826,0.258045826,0.258045826,0.741954174,0.741954174,0.741954174,0.377354229,0.377354229,0.377354229,0.622645771,0.622645771,0.622645771
3756,0,0,0,0.39918808,0.39918808,0,0.60081192,0.60081192,0,0.103005143,0.103005143,0,0.5,0.5,0,0.896994857,0.896994857,0
3757,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
3758,0,0,0,0.799672213,0.200327787,0.5,0.5,0.5,0.5,0.200327787,0.799672213,0.5,0.639037725,0.360962275,0,0.360962275,0.639037725,0
3759,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
3760,0.333140014,0.333140014,0.371344866,0.666859986,0.666859986,0.628655134,0.666695661,0.666695661,0.114192795,0,0,0.5,0.333304339,0.333304339,0.885807205,0,0,0
3761,0,0,0,0.5,0.5,0,0.5,0,0.354830483,0,0.5,0.645169517,0,0.5,0.29360559,0.5,0,0.70639441
3762,0.565511956,0.340131424,0.307105008,0.942894992,0.462748388,0.684488044,0.340131424,0.565511956,0.787251612,0.462748388,0.942894992,0.909868576,0.970752888,0.970752888,0.029247112,0.220752888,0.220752888,0.279247112
3763,0,0,0,0.666666667,0.333333333,0.5,0.333333333,0.666666667,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0
3764,0.420181142,0.420181142,0,0.579818858,0.579818858,0,0.170181142,0.670181142,0.5,0.329818858,0.829818858,0.5,0,0,0,0.75,0.25,0.5
3765,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
3766,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
3767,0.138789587,0.138789587,0,0.861210413,0.861210413,0,0.320867193,0.320867193,0,0.679132807,0.679132807,0,0.5,0,0.5,0,0.5,0.5
3768,0.353844052,0.353844052,0,0.646155948,0.646155948,0,0,0,0,0.154874568,0.154874568,0,0.845125432,0.845125432,0,0.5,0,0.5
3769,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
3770,0.125365632,0.125365632,0.375163382,0.874634368,0.874634368,0.624836618,0.5,0,0,0,0.5,0,0.5,0.5,0,0.5,0.5,0.5
3771,0.375004846,0.375004846,0.375004846,0.624995154,0.624995154,0.624995154,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5
3772,0.138956601,0.138956601,0,0.861043399,0.861043399,0,0.321371745,0.321371745,0,0.678628255,0.678628255,0,0.5,0,0.5,0,0.5,0.5
3773,0.421728147,0.421728147,0,0.578271853,0.578271853,0,0.171728147,0.671728147,0.5,0.328271853,0.828271853,0.5,0,0,0,0.75,0.25,0.5
3774,0.119912094,0.119912094,0,0.880087906,0.880087906,0,0.32414491,0.32414491,0,0.67585509,0.67585509,0,0.5,0,0.5,0,0.5,0.5
3775,0,0,0,0,0,0.5,0.666647998,0.333352002,0.25,0.333352002,0.666647998,0.75,0.333298584,0.666701416,0.25,0.666701416,0.333298584,0.75
3776,0.997539995,0.997539995,0.002460005,0.397507601,0.599210555,0.400789445,0.599210555,0.397507601,0.602492399,0.101534543,0.895235279,0.104764721,0.498174802,0.498174802,0.501825198,0.895235279,0.101534543,0.898465457
3777,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
3778,0,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.236553805,0.5,0.5,0.763446195
3779,0,0,0,0.5,0.5,0,0.5,0,0.116185169,0,0.5,0.883814831,0,0.5,0.304982134,0.5,0,0.695017866
3780,0.75,0.75,0.75,0.123971889,0.12397403,0.123970811,0.123970811,0.628083271,0.123971889,0.628083271,0.123970811,0.12397403,0.12397403,0.123971889,0.628083271,0.5,0.5,0.5
3781,0,0.5,0.273405963,0.5,0,0.726594037,0,0,0,0.5,0.5,0,0.5,0,0.369634804,0,0.5,0.630365196
3782,0.883403911,0.25,0.112879595,0.5,0,0.5,0.5,0.5,0.5,0.116596089,0.75,0.887120405,0.727755564,0.75,0.278301936,0.272244436,0.25,0.721698064
3783,0.833369986,0.166630014,0.25,0.166630014,0.833369986,0.75,0.166502833,0.833497167,0.25,0.833497167,0.166502833,0.75,0.5,0.5,0,0.5,0.5,0.5
3784,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
3785,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
3786,0,0.5,0.5,0.687736609,0.187736609,0.5,0.312263391,0.812263391,0.5,0.199847954,0.199847954,0,0.800152046,0.800152046,0,0.5,0,0.5
3787,0,0.5,0.5,0.688300356,0.188300356,0.5,0.311699644,0.811699644,0.5,0.202999909,0.202999909,0,0.797000091,0.797000091,0,0.5,0,0.5
3788,0,0.5,0.5,0.687847126,0.187847126,0.5,0.312152874,0.812152874,0.5,0.201583781,0.201583781,0,0.798416219,0.798416219,0,0.5,0,0.5
3789,0,0.5,0.5,0.687847121,0.187847121,0.5,0.312152879,0.812152879,0.5,0.201583775,0.201583775,0,0.798416225,0.798416225,0,0.5,0,0.5
3790,0.09017548,0.75,0.206575524,0.90982452,0.25,0.793424476,0.550236171,0.25,0.11830805,0.710073227,0.75,0.485114245,0.289926773,0.25,0.514885755,0.449763829,0.75,0.88169195
3791,0.90977254,0.25,0.29343234,0.09022746,0.75,0.70656766,0.289958441,0.25,0.014769176,0.449676331,0.75,0.381678623,0.550323669,0.25,0.618321377,0.710041559,0.75,0.985230824
3792,0.410800312,0.25,0.290099759,0.589199688,0.75,0.709900241,0.800599472,0.25,0.015599822,0.950900193,0.75,0.386000705,0.049099807,0.25,0.613999295,0.199400528,0.75,0.984400178
3793,0.909745338,0.25,0.293411134,0.090254662,0.75,0.706588866,0.289943762,0.25,0.01476924,0.44968487,0.75,0.381704332,0.55031513,0.25,0.618295668,0.710056238,0.75,0.98523076
3794,0.909745341,0.25,0.293411134,0.090254659,0.75,0.706588866,0.289943756,0.25,0.014769249,0.449684859,0.75,0.381704341,0.550315141,0.25,0.618295659,0.710056244,0.75,0.985230751
3795,0.09017548,0.75,0.206575524,0.90982452,0.25,0.793424476,0.550236171,0.25,0.11830805,0.710073227,0.75,0.485114245,0.289926773,0.25,0.514885755,0.449763829,0.75,0.88169195
3796,0.959367125,0.289564451,0.074440543,0.95683265,0.918866354,0.287898762,0.956343421,0.074609207,0.702213806,0.953066507,0.703671833,0.916165841,0.441446509,0.996535099,0.995600224,0.868939565,0.996753508,0.994681362
3797,0.958016108,0.288701973,0.078203237,0.95570895,0.914578983,0.287042739,0.953736461,0.07882878,0.703639842,0.951117888,0.704561253,0.911956529,0.447951043,0.996653611,0.995077468,0.869467786,0.996675334,0.995079401
3798,0.061001085,0.734000289,0.062000469,0.06000034,0.066000525,0.259999493,0.070000397,0.924999468,0.731999857,0.061999366,0.25900038,0.928999535,0.610999274,0.987000172,0.997000522,0,0,0
3799,0.958016293,0.288701896,0.078203163,0.955709038,0.914578946,0.287042693,0.953736601,0.07882872,0.703639803,0.951117931,0.704561233,0.911956518,0.447951017,0.996653585,0.995077481,0.869467781,0.996675328,0.995079404
3800,0,0,0,0.5,0.5,0,0.5,0,0.366913131,0,0.5,0.633086869,0,0.5,0.220730012,0.5,0,0.779269988
3801,0,0,0,0.5,0.5,0,0,0.5,0.377999729,0.5,0,0.622000271,0.5,0,0.223000407,0,0.5,0.776999593
3802,0,0,0,0.5,0.5,0,0.5,0,0.365343786,0,0.5,0.634656214,0,0.5,0.214180658,0.5,0,0.785819342
3803,0,0,0,0.5,0.5,0,0.5,0,0.365343828,0,0.5,0.634656172,0,0.5,0.214180644,0.5,0,0.785819356
3804,0,0,0,0.5,0.5,0,0,0.5,0.227513874,0.5,0,0.772486126,0.5,0,0.366381912,0,0.5,0.633618088
3805,0,0,0,0.5,0.5,0,0.5,0,0.217000135,0,0.5,0.782999865,0,0.5,0.381999461,0.5,0,0.618000539
3806,0,0,0,0.5,0.5,0,0,0.5,0.219949332,0.5,0,0.780050668,0.5,0,0.363739288,0,0.5,0.636260712
3807,0,0,0,0.5,0.5,0,0,0.5,0.219949318,0.5,0,0.780050682,0.5,0,0.363739329,0,0.5,0.636260671
3808,0.5,0.5,0.344450176,0,0,0.655549824,0,0,0.082205601,0.5,0.5,0.917794399,0,0.5,0.090012904,0.5,0,0.909987096
3809,0.5,0.5,0.327999766,0,0,0.672000234,0,0,0.054999414,0.5,0.5,0.945000586,0,0.5,0.110799625,0.5,0,0.889200375
3810,0.5,0.5,0.336501198,0,0,0.663498802,0,0,0.075026152,0.5,0.5,0.924973848,0,0.5,0.083946357,0.5,0,0.916053643
3811,0.5,0.5,0.336501189,0,0,0.663498811,0,0,0.07502613,0.5,0.5,0.92497387,0,0.5,0.083946335,0.5,0,0.916053665
3812,0.166656863,0.833343137,0.25,0.833343137,0.166656863,0.75,0.833344907,0.166655093,0.25,0.166655093,0.833344907,0.75,0.5,0.5,0,0.5,0.5,0.5
3813,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
3814,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
3815,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
3816,0.666687906,0.333312094,0.25,0.333312094,0.666687906,0.75,0,0,0,0,0,0.5,0.333341699,0.666658301,0.25,0.666658301,0.333341699,0.75
3817,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3818,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3819,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0,0,0.5,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3820,0.5,0.5,0,0,0,0.5,0.750135624,0.155123208,0,0.249864376,0.844876792,0,0.250135624,0.344876792,0.5,0.749864376,0.655123208,0.5
3821,0,0,0,0.5,0.5,0.5,0.25,0.344890874,0,0.75,0.655109126,0,0.75,0.155109126,0.5,0.25,0.844890874,0.5
3822,0.5,0.5,0,0,0,0.5,0.752556009,0.155223672,0,0.247443991,0.844776328,0,0.252556009,0.344776328,0.5,0.747443991,0.655223672,0.5
3823,0.5,0.5,0,0,0,0.5,0.752555988,0.155223687,0,0.247444012,0.844776313,0,0.252555988,0.344776313,0.5,0.747444012,0.655223687,0.5
3824,0.5,0,0.159851923,0,0.5,0.840148077,0,0.5,0.25986475,0.5,0,0.74013525,0,0,0.5,0.5,0.5,0.5
3825,0.5,0,0.153,0,0.5,0.847,0,0.5,0.279,0.5,0,0.721,0,0,0.5,0.5,0.5,0.5
3826,0.5,0,0.160956051,0,0.5,0.839043949,0,0.5,0.268571466,0.5,0,0.731428534,0,0,0.5,0.5,0.5,0.5
3827,0.5,0,0.160956043,0,0.5,0.839043957,0,0.5,0.268571504,0.5,0,0.731428496,0,0,0.5,0.5,0.5,0.5
3828,0,0,0.5,0.5,0.5,0.5,0.5,0,0.157936317,0,0.5,0.842063683,0,0.5,0.260790053,0.5,0,0.739209947
3829,0,0,0.5,0.5,0.5,0.5,0.5,0,0.151,0,0.5,0.849,0,0.5,0.277,0.5,0,0.723
3830,0,0,0.5,0.5,0.5,0.5,0.5,0,0.160165862,0,0.5,0.839834138,0,0.5,0.270282237,0.5,0,0.729717763
3831,0,0,0.5,0.5,0.5,0.5,0.5,0,0.160165866,0,0.5,0.839834134,0,0.5,0.270282218,0.5,0,0.729717782
3832,0,0,0.5,0.5,0.5,0.5,0.5,0,0.171489772,0,0.5,0.828510228,0,0.5,0.259593525,0.5,0,0.740406475
3833,0,0,0.5,0.5,0.5,0.5,0.5,0,0.175158651,0,0.5,0.824841349,0,0.5,0.25823468,0.5,0,0.74176532
3834,0,0,0.5,0.5,0.5,0.5,0.5,0,0.175874852,0,0.5,0.824125148,0,0.5,0.268613524,0.5,0,0.731386476
3835,0,0,0.5,0.5,0.5,0.5,0.5,0,0.166,0,0.5,0.834,0,0.5,0.277,0.5,0,0.723
3836,0,0,0.5,0.5,0.5,0.5,0.5,0,0.17587485,0,0.5,0.82412515,0,0.5,0.268613532,0.5,0,0.731386468
3837,0,0,0.5,0.5,0.5,0.5,0.5,0,0.166,0,0.5,0.834,0,0.5,0.277,0.5,0,0.723
3838,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
3839,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
3840,0.333280906,0.666719094,0.25,0.666719094,0.333280906,0.75,0,0,0,0,0,0.5,0.666671269,0.333328731,0.25,0.333328731,0.666671269,0.75
3841,0.333279489,0.666720511,0.25,0.666720511,0.333279489,0.75,0,0,0,0,0,0.5,0.666672686,0.333327314,0.25,0.333327314,0.666672686,0.75
3842,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
3843,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
3844,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
3845,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
3846,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3847,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3848,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3849,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3850,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3851,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3852,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3853,0,0,0,0,0,0.5,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75
3854,0.75,0.875,0.125,0.625,0.375,0.25,0.25,0.625,0.375,0.375,0.25,0.625,0.875,0.125,0.75,0.125,0.75,0.875
3855,0.75,0.875,0.125,0.625,0.375,0.25,0.25,0.625,0.375,0.375,0.25,0.625,0.875,0.125,0.75,0.125,0.75,0.875
3856,0.75,0.875,0.125,0.625,0.375,0.25,0.25,0.625,0.375,0.375,0.25,0.625,0.875,0.125,0.75,0.125,0.75,0.875
3857,0.75,0.875,0.125,0.625,0.375,0.25,0.25,0.625,0.375,0.375,0.25,0.625,0.875,0.125,0.75,0.125,0.75,0.875
3858,0,0,0,0.75,0.25,0.5,0.415978771,0.415978771,0,0.584021229,0.584021229,0,0.165978771,0.665978771,0.5,0.334021229,0.834021229,0.5
3859,0,0,0,0.75,0.25,0.5,0.416780213,0.416780213,0,0.583219787,0.583219787,0,0.166780213,0.666780213,0.5,0.333219787,0.833219787,0.5
3860,0,0,0,0.75,0.25,0.5,0.416281791,0.416281791,0,0.583718209,0.583718209,0,0.166281791,0.666281791,0.5,0.333718209,0.833718209,0.5
3861,0,0,0,0.75,0.25,0.5,0.416281855,0.416281855,0,0.583718145,0.583718145,0,0.166281855,0.666281855,0.5,0.333718145,0.833718145,0.5
3862,0.74622691,0.149544613,0,0.25377309,0.850455387,0,0.24622691,0.350455387,0.5,0.75377309,0.649544613,0.5,0.5,0.5,0,0,0,0.5
3863,0.746224461,0.149309911,0,0.253775539,0.850690089,0,0.246224461,0.350690089,0.5,0.753775539,0.649309911,0.5,0.5,0.5,0,0,0,0.5
3864,0.746994097,0.148951915,0,0.253005903,0.851048085,0,0.246994097,0.351048085,0.5,0.753005903,0.648951915,0.5,0.5,0.5,0,0,0,0.5
3865,0.275,0.325000728,0,0.725,0.674999272,0,0.775,0.174999272,0.5,0.225,0.825000728,0.5,0,0,0,0.5,0.5,0.5
3866,0.746994092,0.14895192,0,0.253005908,0.85104808,0,0.246994092,0.35104808,0.5,0.753005908,0.64895192,0.5,0.5,0.5,0,0,0,0.5
3867,0.275,0.325,0,0.725,0.675,0,0.775,0.175,0.5,0.225,0.825,0.5,0,0,0,0.5,0.5,0.5
3868,0.368979082,0.368979082,0.368979082,0.631020918,0.631020918,0.631020918,0.120368964,0.120368964,0.120368964,0.879631036,0.879631036,0.879631036,0.242802339,0.242802339,0.242802339,0.757197661,0.757197661,0.757197661
3869,0.372000037,0.372000037,0.372000037,0.627999963,0.627999963,0.627999963,0.11700005,0.11700005,0.11700005,0.88299995,0.88299995,0.88299995,0.24120015,0.24120015,0.24120015,0.75879985,0.75879985,0.75879985
3870,0.369145389,0.369145389,0.369145389,0.630854611,0.630854611,0.630854611,0.120872065,0.120872065,0.120872065,0.879127935,0.879127935,0.879127935,0.242034484,0.242034484,0.242034484,0.757965516,0.757965516,0.757965516
3871,0.369145396,0.369145396,0.369145396,0.630854604,0.630854604,0.630854604,0.120872068,0.120872068,0.120872068,0.879127932,0.879127932,0.879127932,0.242034489,0.242034489,0.242034489,0.757965511,0.757965511,0.757965511
3872,0.5,0,0,0,0.5,0,0,0,0.5,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5
3873,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0,0,0,0.5
3874,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0,0,0,0.5
3875,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0,0,0,0.5
3876,0,0,0.005845707,0.5,0.5,0.505845707,0.19032775,0.353246245,0.006776075,0.80967225,0.646753755,0.006776075,0.69032775,0.146753755,0.506776075,0.30967225,0.853246245,0.506776075
3877,0,0,0,0.5,0.5,0.5,0.188100055,0.356499327,0.009698808,0.811899945,0.643500673,0.009698808,0.688100055,0.143500673,0.509698808,0.311899945,0.856499327,0.509698808
3878,0,0,0,0.5,0.5,0.5,0.1912595,0.353786602,0,0.8087405,0.646213398,0,0.6912595,0.146213398,0.5,0.3087405,0.853786602,0.5
3879,0,0,0,0.5,0.5,0.5,0.191259499,0.353786624,0,0.808740501,0.646213376,0,0.691259499,0.146213376,0.5,0.308740501,0.853786624,0.5
3880,0.5,0.5,0,0,0,0.5,0.670448004,0.133370863,0,0.329551996,0.866629137,0,0.170448004,0.366629137,0.5,0.829551996,0.633370863,0.5
3881,0,0,0,0.5,0.5,0.5,0.168300187,0.368899378,0,0.831699813,0.631100622,0,0.668300187,0.131100622,0.5,0.331699813,0.868899378,0.5
3882,0,0,0,0.5,0.5,0.5,0.170522757,0.367605268,0,0.829477243,0.632394732,0,0.670522757,0.132394732,0.5,0.329477243,0.867605268,0.5
3883,0,0,0,0.5,0.5,0.5,0.170522754,0.367605242,0,0.829477246,0.632394758,0,0.670522754,0.132394758,0.5,0.329477246,0.867605242,0.5
3884,0,0.5,0.330497199,0.5,0,0.669502801,0.5,0,0.168086313,0,0.5,0.831913687,0,0,0,0.5,0.5,0
3885,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
3886,0.309595753,0.309595753,0,0.690404247,0.690404247,0,0.809595753,0.190404247,0.5,0.190404247,0.809595753,0.5,0,0,0,0.5,0.5,0.5
3887,0.30809946,0.30809946,0,0.69190054,0.69190054,0,0.80809946,0.19190054,0.5,0.19190054,0.80809946,0.5,0,0,0,0.5,0.5,0.5
3888,0.308969551,0.308969551,0,0.691030449,0.691030449,0,0.808969551,0.191030449,0.5,0.191030449,0.808969551,0.5,0,0,0,0.5,0.5,0.5
3889,0.308969546,0.308969546,0,0.691030454,0.691030454,0,0.808969546,0.191030454,0.5,0.191030454,0.808969546,0.5,0,0,0,0.5,0.5,0.5
3890,0.306733629,0.306733629,0,0.693266371,0.693266371,0,0.806733629,0.193266371,0.5,0.193266371,0.806733629,0.5,0,0,0,0.5,0.5,0.5
3891,0.305799328,0.305799328,0,0.694200672,0.694200672,0,0.805799328,0.194200672,0.5,0.194200672,0.805799328,0.5,0,0,0,0.5,0.5,0.5
3892,0.306555302,0.306555302,0,0.693444698,0.693444698,0,0.806555302,0.193444698,0.5,0.193444698,0.806555302,0.5,0,0,0,0.5,0.5,0.5
3893,0.306555306,0.306555306,0,0.693444694,0.693444694,0,0.806555306,0.193444694,0.5,0.193444694,0.806555306,0.5,0,0,0,0.5,0.5,0.5
3894,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.874996068,0.624996068,0.25,0.125003932,0.375003932,0.75
3895,0.5,0,0.5,0,0,0,0.655877766,0.155877766,0.5,0.344122234,0.844122234,0.5,0.852118253,0.352118253,0.5,0.147881747,0.647881747,0.5
3896,0.5,0,0.5,0,0,0,0.653999842,0.153999842,0.5,0.346000158,0.846000158,0.5,0.852399905,0.352399905,0.5,0.147600095,0.647600095,0.5
3897,0.5,0,0.5,0,0,0,0.65527201,0.15527201,0.5,0.34472799,0.84472799,0.5,0.852592249,0.352592249,0.5,0.147407751,0.647407751,0.5
3898,0.5,0,0.5,0,0,0,0.655272015,0.155272015,0.5,0.344727985,0.844727985,0.5,0.852592258,0.352592258,0.5,0.147407742,0.647407742,0.5
3899,0.5,0,0.294527666,0,0.5,0.705472334,0,0,0,0.5,0.5,0,0,0.5,0.302910629,0.5,0,0.697089371
3900,0.5,0,0.293215792,0,0.5,0.706784208,0,0,0,0.5,0.5,0,0,0.5,0.303017549,0.5,0,0.696982451
3901,0.5,0,0.291936278,0,0.5,0.708063722,0,0,0,0.5,0.5,0,0,0.5,0.301206704,0.5,0,0.698793296
3902,0.5,0,0.290999663,0,0.5,0.709000337,0,0,0,0.5,0.5,0,0,0.5,0.303000673,0.5,0,0.696999327
3903,0.5,0,0.291936267,0,0.5,0.708063733,0,0,0,0.5,0.5,0,0,0.5,0.301206708,0.5,0,0.698793292
